source,session,subarea,topology,topology_raw,N,slider,variant,repeat_tag,compression_pct,status,density,num_specimens,relative_path,source_path
simulation,NewSession2,original_6,FCCZ,FCCZ,5,8,,,60,successful,0.165631961967,1,simulation/NewSession2/original_6/FCCZ/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCCZ/FCCZ_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,original_6,Kelvin,Kelvin,1,8,,,60,successful,0.206645203828,1,simulation/NewSession2/original_6/Kelvin/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Kelvin/Kelvin_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,original_6,Kelvin,Kelvin,2,8,,,60,successful,0.206646090521,1,simulation/NewSession2/original_6/Kelvin/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Kelvin/Kelvin_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,original_6,Kelvin,Kelvin,3,8,,,60,successful,0.206648808365,1,simulation/NewSession2/original_6/Kelvin/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Kelvin/Kelvin_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,original_6,Kelvin,Kelvin,4,8,,,60,successful,0.206649059413,1,simulation/NewSession2/original_6/Kelvin/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Kelvin/Kelvin_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,original_6,Kelvin,Kelvin,5,8,,,60,successful,0.206649973729,1,simulation/NewSession2/original_6/Kelvin/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Kelvin/Kelvin_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,original_6,Octet_truss,Octet_truss,1,8,,,60,successful,0.378635912711,1,simulation/NewSession2/original_6/Octet_truss/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Octet_truss/Octet_truss_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,original_6,Octet_truss,Octet_truss,2,8,,,60,successful,0.378637733241,1,simulation/NewSession2/original_6/Octet_truss/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Octet_truss/Octet_truss_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,original_6,Octet_truss,Octet_truss,3,8,,,60,successful,0.378638096329,1,simulation/NewSession2/original_6/Octet_truss/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Octet_truss/Octet_truss_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,original_6,Octet_truss,Octet_truss,4,8,,,60,successful,0.378639733906,1,simulation/NewSession2/original_6/Octet_truss/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Octet_truss/Octet_truss_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,original_6,Octet_truss,Octet_truss,5,8,,,60,successful,0.378640631818,1,simulation/NewSession2/original_6/Octet_truss/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Octet_truss/Octet_truss_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,AFCC,AFCC,1,8,,,60,successful,0.211945743542,1,simulation/NewSession2/size_effect_batch/AFCC/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/AFCC/AFCC_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,AFCC,AFCC,2,8,,,60,successful,0.211945834354,1,simulation/NewSession2/size_effect_batch/AFCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/AFCC/AFCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,AFCC,AFCC,3,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/AFCC/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/AFCC/AFCC_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,AFCC,AFCC,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/AFCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/AFCC/AFCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,AFCC,AFCC,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/AFCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/AFCC/AFCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,BCC,BCC,4,8,,,60,successful,0.178464066746,1,simulation/NewSession2/size_effect_batch/BCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCC/BCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,BCC,BCC,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/BCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCC/BCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,BCCZ,BCCZ,1,8,,,60,successful,0.199889215902,1,simulation/NewSession2/size_effect_batch/BCCZ/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCCZ/BCCZ_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,BCCZ,BCCZ,2,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/BCCZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCCZ/BCCZ_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,BCCZ,BCCZ,3,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/BCCZ/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCCZ/BCCZ_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,BCCZ,BCCZ,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/BCCZ/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCCZ/BCCZ_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,BCCZ,BCCZ,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/BCCZ/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/BCCZ/BCCZ_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,CBCC,CBCC,1,8,,,60,successful,0.242738628759,1,simulation/NewSession2/size_effect_batch/CBCC/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CBCC/CBCC_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,CBCC,CBCC,2,8,,,60,successful,0.242738628759,1,simulation/NewSession2/size_effect_batch/CBCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CBCC/CBCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,CBCC,CBCC,3,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/CBCC/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CBCC/CBCC_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,CBCC,CBCC,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/CBCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CBCC/CBCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,CBCC,CBCC,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/CBCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CBCC/CBCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,Cubic,Cubic,1,8,,,60,successful,0.0829341904102,1,simulation/NewSession2/size_effect_batch/Cubic/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cubic/Cubic_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,Cubic,Cubic,2,8,,,60,successful,0.0829354706001,1,simulation/NewSession2/size_effect_batch/Cubic/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cubic/Cubic_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,Cubic,Cubic,3,8,,,60,successful,0.0829358190719,1,simulation/NewSession2/size_effect_batch/Cubic/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cubic/Cubic_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,Cubic,Cubic,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Cubic/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cubic/Cubic_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,Cubic,Cubic,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Cubic/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cubic/Cubic_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,CubicRosette,CubicRosette,1,8,,,60,successful,0.20475428866,1,simulation/NewSession2/size_effect_batch/CubicRosette/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CubicRosette/CubicRosette_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,CubicRosette,CubicRosette,2,8,,,60,successful,0.204754713353,1,simulation/NewSession2/size_effect_batch/CubicRosette/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CubicRosette/CubicRosette_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,CubicRosette,CubicRosette,3,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/CubicRosette/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CubicRosette/CubicRosette_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,CubicRosette,CubicRosette,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/CubicRosette/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CubicRosette/CubicRosette_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,CubicRosette,CubicRosette,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/CubicRosette/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/CubicRosette/CubicRosette_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,Cuboctahedron_Z,Cuboctahedron_Z,1,8,,,60,successful,0.397823516239,1,simulation/NewSession2/size_effect_batch/Cuboctahedron_Z/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cuboctahedron_Z/Cuboctahedron_Z_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,Cuboctahedron_Z,Cuboctahedron_Z,2,8,,,60,successful,0.397823440506,1,simulation/NewSession2/size_effect_batch/Cuboctahedron_Z/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cuboctahedron_Z/Cuboctahedron_Z_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,Cuboctahedron_Z,Cuboctahedron_Z,3,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Cuboctahedron_Z/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cuboctahedron_Z/Cuboctahedron_Z_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,Cuboctahedron_Z,Cuboctahedron_Z,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Cuboctahedron_Z/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cuboctahedron_Z/Cuboctahedron_Z_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,Cuboctahedron_Z,Cuboctahedron_Z,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Cuboctahedron_Z/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Cuboctahedron_Z/Cuboctahedron_Z_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,size_effect_batch,Diamond,Diamond,1,8,,,60,successful,0.113972789437,1,simulation/NewSession2/size_effect_batch/Diamond/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Diamond/Diamond_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,size_effect_batch,Diamond,Diamond,2,8,,,60,successful,0.165338111023,1,simulation/NewSession2/size_effect_batch/Diamond/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Diamond/Diamond_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,size_effect_batch,Diamond,Diamond,3,8,,,60,successful,0.181269756435,1,simulation/NewSession2/size_effect_batch/Diamond/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Diamond/Diamond_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,size_effect_batch,Diamond,Diamond,4,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Diamond/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Diamond/Diamond_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,size_effect_batch,Diamond,Diamond,5,8,,,60,missing,,1,simulation/NewSession2/size_effect_batch/Diamond/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/size_effect_batch/Diamond/Diamond_5_0p5_8_StaCompre_5x5x5/feature_data.txt
